"","sp1_common","sp1_scientific","sp1_tax_res","sp1_tax_group","sp1_lifestage","sp2_common","sp2_scientific","sp2_tax_res","sp2_tax_group","sp2_lifestage","effect_sp1_on_sp2","effect_sp2_on_sp1","interaction","interaction_strength","interaction_freq_count","interaction_freq_percent","time_of_year","year","elevation","vertical_strata","latitude","longitude","location_description","habitat_description","source_citation","source_URL","text_excerpt_occ","text_excerpt_ixn","raw_data","name_changes","other_sp1","comments","occ_freq","raw_data_ID","sp1_gbif","sp2_gbif"
"6546","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"November",2023,NA,NA,10.4200406536,-84.1177714819,"positional accuracy = 210 m",NA,NA,"https://www.inaturalist.org/observations/196104638",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6547","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"December",2023,NA,NA,10.2897239475,-83.9244281829,"positional accuracy = 10 m",NA,NA,"https://www.inaturalist.org/observations/195842162",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6548","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"December",2023,NA,NA,10.4313402667,-84.0061852667,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/195138403",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6549","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2023,NA,NA,10.439027,-84.007602,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/195131729",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6550","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2016,NA,NA,10.4154647664,-84.1214331129,"positional accuracy = 343 m",NA,NA,"https://www.inaturalist.org/observations/194844124",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6551","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2016,NA,NA,10.4149848056,-84.120502492,"positional accuracy = 604 m",NA,NA,"https://www.inaturalist.org/observations/194843531",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6552","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"December",2023,NA,NA,10.4232682,-84.0220298,"positional accuracy = 4296 m",NA,NA,"https://www.inaturalist.org/observations/194032921",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6553","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2023,NA,NA,10.4314421847,-84.0056670289,"positional accuracy = 4 m",NA,NA,"https://www.inaturalist.org/observations/193963701",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6554","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May",2019,NA,NA,10.5576439705,-84.025773628,"positional accuracy = 31 m",NA,NA,"https://www.inaturalist.org/observations/193910079",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6555","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"December",2015,NA,NA,10.4319313883,-84.013708709,"positional accuracy = 886 m",NA,NA,"https://www.inaturalist.org/observations/190915228",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6556","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"October",2023,NA,NA,10.4855329228,-83.9985710998,"positional accuracy = 722 m",NA,NA,"https://www.inaturalist.org/observations/189960336",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6557","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2012,NA,NA,10.4232682,-84.0220298,"positional accuracy = 6589 m",NA,NA,"https://www.inaturalist.org/observations/189148502",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6558","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"September",2023,NA,NA,10.430754,-84.007301,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/188307960",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6559","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"December",2003,NA,NA,10.4512435,-84.0696831,"positional accuracy = 217 m",NA,NA,"https://www.inaturalist.org/observations/185635291",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6560","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2022,NA,NA,10.4313449883,-84.0058666667,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/182789295",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6561","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2022,NA,NA,10.247995,-83.9186733333,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/180965806",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6562","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"July",2023,NA,NA,10.4313966667,-84.00555555,"positional accuracy = 10 m",NA,NA,"https://www.inaturalist.org/observations/180936618",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6563","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"August",2023,NA,NA,10.4502388889,-84.0677222222,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/180632360",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6564","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"July",2023,NA,NA,10.4510133333,-84.1215695,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/179411062",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6565","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"July",2023,NA,NA,10.4546978738,-84.0726385514,"positional accuracy = 31 m",NA,NA,"https://www.inaturalist.org/observations/177275804",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6566","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"August",2023,NA,NA,10.4362095,-84.0055966997,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/176341984",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6567","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"July",2023,NA,NA,10.5521437887,-84.1217599815,"positional accuracy = 29 m",NA,NA,"https://www.inaturalist.org/observations/176175338",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6568","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"July",2023,NA,NA,10.3942355306,-84.1335613703,"positional accuracy = 488 m",NA,NA,"https://www.inaturalist.org/observations/175956608",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6569","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"July",2023,NA,NA,10.4503881189,-84.0676642432,"positional accuracy = 2 m",NA,NA,"https://www.inaturalist.org/observations/175950334",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6570","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"July",2023,NA,NA,10.4233516667,-84.1228383333,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/175448656",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6571","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"July",2023,NA,NA,10.4502466667,-84.067685,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/175448651",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6572","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2023,NA,NA,10.4331978264,-84.0020256366,"positional accuracy = 199 m",NA,NA,"https://www.inaturalist.org/observations/175154058",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6573","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"July",2023,NA,NA,10.4493993596,-84.0688196594,"positional accuracy = 31 m",NA,NA,"https://www.inaturalist.org/observations/174931495",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6574","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"July",2022,NA,NA,10.4232682,-84.0220298,"positional accuracy = 4296 m",NA,NA,"https://www.inaturalist.org/observations/174542183",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6575","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"December",2022,NA,NA,10.4171855841,-84.1245002449,"positional accuracy = 84 m",NA,NA,"https://www.inaturalist.org/observations/174493430",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6576","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"February",2023,NA,NA,10.431238,-84.003516,"positional accuracy = 4296 m",NA,NA,"https://www.inaturalist.org/observations/173725153",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6577","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2021,NA,NA,10.4350182497,-84.0025889778,"positional accuracy = 212 m",NA,NA,"https://www.inaturalist.org/observations/173347397",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6578","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"June",2023,NA,NA,10.4313594298,-84.0057705966,"positional accuracy = 7 m",NA,NA,"https://www.inaturalist.org/observations/172283256",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6579","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"June",2023,NA,NA,10.4308799901,-84.0062951371,"positional accuracy = 54 m",NA,NA,"https://www.inaturalist.org/observations/170389837",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6580","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"June",2023,NA,NA,10.4312343,-84.0035247,"positional accuracy = 413 m",NA,NA,"https://www.inaturalist.org/observations/168599206",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6581","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"June",2007,NA,NA,10.4262313675,-84.1675722877,"positional accuracy = 2254 m",NA,NA,"https://www.inaturalist.org/observations/168171161",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6582","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"June",2023,NA,NA,10.449325,-84.1206444444,"positional accuracy = 11 m",NA,NA,"https://www.inaturalist.org/observations/167914210",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6583","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"June",2023,NA,NA,10.4232682,-84.0220298,"positional accuracy = 4296 m",NA,NA,"https://www.inaturalist.org/observations/167775861",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6584","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"June",2023,NA,NA,10.4267110822,-84.1232299803,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/166052862",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6585","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May",2023,NA,NA,10.3786895997,-83.9452928,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/164053665",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6586","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2018,NA,NA,10.427798432,-84.0116442993,"positional accuracy = 1733 m",NA,NA,"https://www.inaturalist.org/observations/156151781",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6587","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2023,NA,NA,10.4275204848,-84.0090183197,"positional accuracy = 1411 m",NA,NA,"https://www.inaturalist.org/observations/154925979",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6588","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April",2023,NA,NA,10.4322751169,-84.0020132933,"positional accuracy = 107 m",NA,NA,"https://www.inaturalist.org/observations/154769566",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6589","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2023,NA,NA,10.4313133333,-84.0055472167,"positional accuracy = 9 m",NA,NA,"https://www.inaturalist.org/observations/154365316",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6590","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2023,NA,NA,10.4315993611,-84.0058895556,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/153718264",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6591","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2023,NA,NA,10.484677,-83.937412,"positional accuracy = 16911 m",NA,NA,"https://www.inaturalist.org/observations/153644896",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6592","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2023,NA,NA,10.4313567445,-84.0059062526,"positional accuracy = 28 m",NA,NA,"https://www.inaturalist.org/observations/153417368",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6593","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2023,NA,NA,10.43876,-84.0061033333,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/153249705",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6594","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2023,NA,NA,10.4313532905,-84.0055086885,"positional accuracy = 829 m",NA,NA,"https://www.inaturalist.org/observations/153247216",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6595","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2023,NA,NA,10.4262381686,-84.0134381994,"positional accuracy = 1630 m",NA,NA,"https://www.inaturalist.org/observations/153242121",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6596","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2023,NA,NA,10.4262381686,-84.0134381994,"positional accuracy = 1630 m",NA,NA,"https://www.inaturalist.org/observations/153242097",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6597","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2023,NA,NA,10.43074,-84.006485,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/153228231",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6598","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2023,NA,NA,10.4306816667,-84.00663,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/153223368",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6599","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2023,NA,NA,10.4306228512,-84.0069710836,"positional accuracy = 210 m",NA,NA,"https://www.inaturalist.org/observations/153109599",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6600","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2023,NA,NA,10.4306228512,-84.0069710836,"positional accuracy = 210 m",NA,NA,"https://www.inaturalist.org/observations/153109025",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6601","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2023,NA,NA,10.4314593894,-84.0057989582,"positional accuracy = 20 m",NA,NA,"https://www.inaturalist.org/observations/153103094",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6602","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2023,NA,NA,10.4249069,-84.0143158,"positional accuracy = 20 m",NA,NA,"https://www.inaturalist.org/observations/153030696",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6603","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2023,NA,NA,10.4314885833,-84.0057915,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/152874205",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6604","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2023,NA,NA,10.431481015,-84.0058992417,"positional accuracy = 15 m",NA,NA,"https://www.inaturalist.org/observations/152625612",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6605","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2023,NA,NA,10.43143,-84.00594445,"positional accuracy = 4 m",NA,NA,"https://www.inaturalist.org/observations/152469477",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6606","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2023,NA,NA,10.5809751155,-84.1307977037,"positional accuracy = 59 m",NA,NA,"https://www.inaturalist.org/observations/152418605",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6607","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2023,NA,NA,10.4316361111,-84.0058388889,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/152304558",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6608","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2023,NA,NA,10.4315552869,-84.0059107738,"positional accuracy = 46 m",NA,NA,"https://www.inaturalist.org/observations/152298775",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6609","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2023,NA,NA,10.43132604,-84.0058292987,"positional accuracy = 37 m",NA,NA,"https://www.inaturalist.org/observations/152187334",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6610","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2023,NA,NA,10.4330531238,-84.0114695561,"positional accuracy = 1232 m",NA,NA,"https://www.inaturalist.org/observations/152187299",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6611","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2023,NA,NA,10.4312633333,-84.0058972167,"positional accuracy = 36 m",NA,NA,"https://www.inaturalist.org/observations/152080396",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6612","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2023,NA,NA,10.4313753349,-84.0057659193,"positional accuracy = 79 m",NA,NA,"https://www.inaturalist.org/observations/152072754",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6613","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2023,NA,NA,10.4315033333,-84.0057666667,"positional accuracy = 4 m",NA,NA,"https://www.inaturalist.org/observations/152053364",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6614","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2023,NA,NA,10.431425,-84.0057666667,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/152026393",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6615","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2023,NA,NA,10.4312759865,-84.0072334385,"positional accuracy = 334 m",NA,NA,"https://www.inaturalist.org/observations/151871657",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
"6616","Brown-throated Three-toed Sloth","Bradypus variegatus","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"February",2023,NA,NA,9.9729867199,-84.0932102765,"positional accuracy = 2 m",NA,NA,"https://www.inaturalist.org/observations/151422384",NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus variegatus",NA
